person_age,person_emp_length,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,log_person_income,log_loan_amnt,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file
27,2,0.1253,0,0.14,10,10.30898599,8.343077871,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
35,18,0.1479,0,0.135501355,6,10.3416457,8.343077871,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
28,11,0.0963,1,0.234375,10,11.06665399,9.615872145,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
31,2,0.0999,0,0.133333333,7,10.35777457,8.343077871,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,3,0.08,0,0.13125,10,10.37352243,8.343077871,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
28,12,0.1,0,0.125,5,10.42231111,8.343077871,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27,3,0.1099,0,0.12,5,10.46313191,8.343077871,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30,2,0.1427,0,0.116666667,5,10.49130199,8.343077871,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
34,13,0.1071,1,0.375,7,11.06665399,10.08585078,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28,0,0.1099,0,0.075357143,5,11.15626481,8.570923514,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
28,0,0.0743,0,0.071428571,5,11.15626481,8.517393171,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
29,8,0.0599,0,0.071420409,5,11.15637908,8.517393171,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30,0,0.1268,0,0.105,7,10.59665973,8.343077871,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33,4,0.1171,0,0.0713104,6,11.15792055,8.517393171,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28,2,0.0751,0,0.105,5,10.59665973,8.343077871,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
32,9,0.0751,0,0.058407054,6,11.1590751,8.318986125,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27,9,0.0729,0,0.085470085,5,11.15911783,8.699681401,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28,12,0.0662,0,0.049819227,9,11.15988676,8.160803921,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
28,12,0.1111,0,0.085280573,5,11.16133756,8.699681401,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27,9,0.1099,0,0.02130924,9,11.16184911,7.313886832,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
32,3,0.0788,0,0.184659091,9,11.16196275,9.472781557,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
27,6,0.1099,0,0.213068182,9,11.16196275,9.615872145,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
27,4,0.1074,0,0.097222222,6,10.67361892,8.343077871,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32,3,0.1311,1,0.300775194,10,11.07443601,9.87307989,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
28,1,0.1379,1,0.062015504,8,11.07443601,8.294299609,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
27,4,0.1074,0,0.0875,5,10.77897712,8.343077871,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34,18,0.1126,0,0.141651085,9,11.16474293,9.210440367,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
33,4,0.1065,0,0.021236833,5,11.16525274,7.313886832,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
30,0,0.1148,0,0.086597938,7,10.7893397,8.343077871,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32,10,0.0751,0,0.080769231,6,10.85901823,8.343077871,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
32,3,0.1323,0,0.080769231,10,10.85901823,8.343077871,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
28,4,0.1221,0,0.282350284,9,11.16810851,9.903537551,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
35,2,0.1171,0,0.079245283,6,10.87806606,8.343077871,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,12,0.1537,0,0.352609309,6,11.16903982,10.1266711,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
28,12,0.0603,0,0.107163001,9,11.16932186,8.936035097,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
32,1,0.1398,0,0.078504673,10,10.88745562,8.343077871,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
29,6,0.1595,0,0.07636919,10,10.91503392,8.343077871,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
29,6,0.1099,0,0.076302594,9,10.91590631,8.343077871,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
28,4,0.0849,0,0.169014085,9,11.17044924,9.392745259,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30,5,0.0991,1,0.082922014,7,10.83271425,8.343077871,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
33,4,0.1149,0,0.074647887,7,11.17044924,8.575650761,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32,10,0.0699,0,0.197183099,8,11.17044924,9.546884035,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
31,4,0.0849,0,0.07,10,11.00211651,8.343077871,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
29,6,0.0863,0,0.07,10,11.00211651,8.343077871,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
33,10,0.0579,0,0.14084507,9,11.17044924,9.210440367,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
33,7,0.1268,0,0.112676056,10,11.17044924,8.987321813,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
29,4,0.1343,0,0.154929577,6,11.17044924,9.305741457,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
28,1,0.1099,0,0.281690141,8,11.17044924,9.903537551,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27,11,0.1426,1,0.075659317,8,10.92437251,8.343077871,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
35,4,0.0729,0,0.068181818,9,11.02843338,8.343077871,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
32,2,0.1479,0,0.064615385,10,11.08215793,8.343077871,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29,13,0.0714,0,0.197183099,5,11.17044924,9.546884035,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
33,11,0.1472,0,0.084507042,7,11.17044924,8.699681401,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
29,4,0.0714,0,0.056338028,9,11.17044924,8.294299609,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27,3,0.1199,1,0.078431373,8,10.88838975,8.343077871,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32,1,0.1099,1,0.065625,5,11.06665399,8.343077871,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
27,9,0.1099,0,0.05915493,5,11.17044924,8.343077871,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34,1,0.1461,1,0.06,6,11.15626481,8.343077871,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30,5,0.0599,0,0.049411765,6,11.3504183,8.343077871,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
28,1,0.1221,0,0.138028169,5,11.17044924,9.1902397,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27,11,0.0542,0,0.04516129,6,11.44036552,8.343077871,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
29,0,0.1171,0,0.165,6,10.1266711,8.325063694,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28,4,0.1862,0,0.352077964,7,11.17054783,10.1266711,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
34,0,0.1491,1,0.069491525,10,10.98530967,8.318986125,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
31,0,0.0832,1,0.212239583,6,9.86271764,8.312871394,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
27,3,0.0654,0,0.126135217,6,11.17539467,9.105090961,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
34,5,0.1099,0,0.073636364,9,10.91510665,8.306719043,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
27,2,0.1099,0,0.20979021,8,11.17746671,9.615872145,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
29,3,0.0963,0,0.083916084,10,11.17746671,8.699681401,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28,13,0.1149,0,0.20979021,7,11.17746671,9.615872145,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35,1,0.1099,0,0.268531469,6,11.17746671,9.86271764,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,0,0.1099,1,0.333333333,9,9.392745259,8.294299609,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,11,0.138,0,0.125523013,5,11.18025997,9.105090961,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
27,4,0.0963,0,0.160305556,9,11.18078981,9.350189267,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31,5,0.1199,0,0.212765957,8,10.75792416,9.210440367,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28,3,0.0999,0,0.211864407,8,10.76217036,9.210440367,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31,2,0.1596,0,0.210526316,10,10.76850604,9.210440367,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27,9,0.1758,0,0.305555556,6,11.18443529,9.998843186,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
31,11,0.0991,1,0.036363636,5,11.09742517,7.783640596,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,4,0.1099,1,0.240963855,6,10.6334728,9.210440367,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2,0.0603,0,0.182638889,10,11.18443529,9.48425308,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
29,4,0.0749,0,0.209205021,5,10.77480184,9.210440367,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34,8,0.1349,0,0.138888889,8,11.18443529,9.210440367,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
31,4,0.1171,1,0.238095238,5,10.64544871,9.210440367,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27,9,0.079,0,0.138888889,7,11.18443529,9.210440367,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
28,12,0.0662,0,0.0625,8,11.18443529,8.412054873,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
27,2,0.089,0,0.293055556,8,11.18443529,9.957075712,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30,2,0.1171,1,0.181818182,6,11.09742517,9.392745259,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
29,6,0.138,0,0.208333333,10,10.77897712,9.210440367,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
34,11,0.1099,0,0.080555556,9,11.18443529,8.665785595,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
29,3,0.1065,0,0.194444444,7,11.18443529,9.546884035,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,6,0.0603,0,0.236111111,6,11.18443529,9.741027445,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
29,2,0.1521,1,0.238095238,7,10.64544871,9.210440367,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
31,15,0.0751,0,0.026388889,6,11.18443529,7.550135342,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
27,11,0.1099,0,0.208333333,5,11.18443529,9.615872145,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
28,3,0.1596,0,0.388888889,10,11.18443529,10.2399955,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29,13,0.0751,0,0.208333333,7,10.77897712,9.210440367,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
27,7,0.0603,0,0.090277778,5,11.18443529,8.77971129,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
27,2,0.0662,0,0.138888889,9,11.18443529,9.210440367,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
27,4,0.1242,0,0.194444444,10,11.18443529,9.546884035,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31,6,0.0662,0,0.136111111,8,11.18443529,9.1902397,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
35,3,0.0662,0,0.177777778,5,11.18443529,9.457278572,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
29,4,0.1062,0,0.208333333,10,10.77897712,9.210440367,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,0,0.1062,0,0.208333333,6,10.77897712,9.210440367,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28,8,0.1348,0,0.208333333,9,10.77897712,9.210440367,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
27,3,0.0542,0,0.208333333,5,11.18443529,9.615872145,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34,14,0.157,0,0.208333333,9,10.77897712,9.210440367,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
30,3,0.1287,0,0.208333333,8,10.77897712,9.210440367,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
30,1,0.1218,0,0.208333333,9,10.77897712,9.210440367,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30,8,0.1349,0,0.066666667,7,11.18443529,8.476579509,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
29,6,0.0699,0,0.15,8,11.18443529,9.287394001,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
30,3,0.0699,0,0.194444444,9,11.18443529,9.546884035,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
27,11,0.1399,0,0.131944444,6,11.18443529,9.159152335,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
33,4,0.0699,0,0.069444444,5,11.18443529,8.517393171,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
31,6,0.1099,0,0.222222222,7,11.18443529,9.680406499,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
27,2,0.0999,0,0.166666667,9,11.18443529,9.392745259,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30,14,0.0999,0,0.041666667,9,11.18443529,8.006700845,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33,6,0.0542,0,0.059027778,5,11.18443529,8.354909528,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
28,0,0.1008,0,0.208333333,6,10.77897712,9.210440367,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27,11,0.1099,0,0.085416667,5,11.18443529,8.724369949,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29,3,0.1149,0,0.166666667,5,11.18443529,9.392745259,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29,6,0.1562,0,0.233333333,9,11.18443529,9.729193687,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
28,12,0.0849,1,0.178253119,8,10.93490892,9.210440367,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
27,1,0.1099,0,0.138888889,9,11.18443529,9.210440367,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,11,0.1149,0,0.097222222,8,11.18443529,8.853808275,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31,14,0.0542,0,0.097222222,8,11.18443529,8.853808275,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30,14,0.1349,1,0.16969697,9,11.09742517,9.323758339,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30,14,0.1523,0,0.125,10,11.18443529,9.105090961,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27,3,0.1074,0,0.200803213,7,10.81579034,9.210440367,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
35,4,0.1059,0,0.208333333,6,11.18443529,9.615872145,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
30,4,0.1199,0,0.083333333,10,11.18443529,8.699681401,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
32,0,0.0692,0,0.333333333,8,11.18443529,10.08585078,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
30,12,0.1,0,0.138888889,7,11.18443529,9.210440367,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29,13,0.0729,0,0.306944444,5,11.18443529,10.00337814,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
35,4,0.0991,0,0.2,7,10.81979828,9.210440367,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31,7,0.0692,0,0.069444444,10,11.18443529,8.517393171,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
32,5,0.1528,1,0.03030303,7,11.09742517,7.601402335,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27,6,0.0542,0,0.083333333,10,11.18443529,8.699681401,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
30,7,0.1417,0,0.133333333,5,11.18443529,9.169622539,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29,13,0.0542,0,0.102777778,8,11.18443529,8.909370405,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
28,5,0.0692,0,0.166666667,7,11.18443529,9.392745259,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
27,5,0.1527,1,0.227272727,7,10.69196764,9.210440367,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
28,6,0.1111,0,0.347222222,8,11.18443529,10.1266711,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
31,1,0.1269,0,0.2,8,10.81979828,9.210440367,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
33,3,0.1099,0,0.2,8,10.81979828,9.210440367,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27,5,0.0691,0,0.159722222,10,11.18443529,9.350189267,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
27,2,0.0925,0,0.036111111,7,11.18443529,7.863651265,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29,5,0.0617,0,0.138888889,10,11.18443529,9.210440367,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
28,12,0.1074,0,0.2,8,10.81979828,9.210440367,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30,6,0.1099,0,0.2,5,10.81979828,9.210440367,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30,0,0.1036,0,0.2,7,10.81979828,9.210440367,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
32,6,0.0925,0,0.2,8,10.81979828,9.210440367,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28,12,0.1595,0,0.222222222,5,11.18443529,9.680406499,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27,4,0.1099,0,0.333333333,9,11.18443529,10.08585078,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28,5,0.0788,0,0.2,7,10.81979828,9.210440367,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
28,2,0.1348,1,0.227272727,8,10.69196764,9.210440367,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30,3,0.1322,0,0.2,7,10.81979828,9.210440367,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
30,5,0.1038,0,0.277777778,5,11.18443529,9.903537551,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29,7,0.0788,0,0.333333333,9,11.18443529,10.08585078,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
34,10,0.0714,0,0.055555556,9,11.18443529,8.294299609,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30,13,0.0788,0,0.166666667,8,11.18443529,9.392745259,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
29,2,0.1126,0,0.2,6,10.81979828,9.210440367,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31,1,0.1071,1,0.227272727,9,10.69196764,9.210440367,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27,4,0.1099,1,0.227252068,10,10.69205854,9.210440367,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
30,3,0.1422,0,0.125,6,11.18443529,9.105090961,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
29,7,0.1533,1,0.227252068,8,10.69205854,9.210440367,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
35,2,0.0751,0,0.149305556,9,11.18443529,9.282754052,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
28,4,0.1025,0,0.305555556,6,11.18443529,9.998843186,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28,3,0.1099,0,0.055555556,6,11.18443529,8.294299609,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
29,0,0.1099,0,0.333333333,6,11.18443529,10.08585078,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
33,2,0.1099,1,0.223294034,6,10.70962854,9.210440367,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
33,16,0.164,0,0.196850394,7,10.83567132,9.210440367,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
32,7,0.1306,0,0.196421206,7,10.83785393,9.210440367,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
27,7,0.1099,0,0.058333333,5,11.18443529,8.343077871,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28,3,0.0692,0,0.196078431,8,10.83960052,9.210440367,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28,13,0.1426,0,0.222222222,9,11.18443529,9.680406499,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
27,0,0.0788,0,0.196078431,5,10.83960052,9.210440367,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27,10,0.0894,0,0.138888889,6,11.18443529,9.210440367,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
29,1,0.1099,0,0.138888889,6,11.18443529,9.210440367,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
28,12,0.0894,0,0.208333333,9,11.18443529,9.615872145,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
29,4,0.1704,1,0.124242424,7,11.09742517,9.012011377,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
31,15,0.1496,0,0.170833333,5,11.18443529,9.417435839,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
28,1,0.1537,0,0.083333333,10,11.18443529,8.699681401,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
32,2,0.0579,0,0.192322486,9,10.8589413,9.210440367,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
33,4,0.0714,0,0.192322486,6,10.8589413,9.210440367,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
30,3,0.1095,0,0.166666667,5,11.18443529,9.392745259,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28,3,0.1095,0,0.138888889,7,11.18443529,9.210440367,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27,11,0.1189,0,0.173611111,8,11.18443529,9.43356392,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28,2,0.1269,0,0.192307692,7,10.85901823,9.210440367,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27,8,0.1316,0,0.211805556,5,11.18443529,9.632400354,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
28,9,0.1189,0,0.25,10,11.18443529,9.798182591,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28,12,0.0692,0,0.192307692,8,10.85901823,9.210440367,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
29,4,0.1323,0,0.192307692,9,10.85901823,9.210440367,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
33,0,0.1099,0,0.091666667,9,11.18443529,8.794976432,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29,9,0.0768,0,0.013888889,6,11.18443529,6.908754779,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28,8,0.06,0,0.104166667,10,11.18443529,8.922791624,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
31,4,0.1183,0,0.192307692,7,10.85901823,9.210440367,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
29,9,0.08,0,0.192307692,8,10.85901823,9.210440367,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
27,4,0.1109,0,0.111111111,9,11.18443529,8.987321813,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
33,13,0.1596,0,0.188679245,9,10.87806606,9.210440367,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29,4,0.0849,0,0.166500167,8,11.18543477,9.392745259,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
28,10,0.1099,0,0.221954028,6,11.18564287,9.680406499,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
27,7,0.1025,0,0.188679245,5,10.87806606,9.210440367,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
33,2,0.0894,0,0.188679245,9,10.87806606,9.210440367,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
28,2,0.1189,0,0.188679245,6,10.87806606,9.210440367,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
