person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,log_person_income,log_loan_amnt,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file
33,50000,1,9000,0.0751,0,0.18,9,10.81979828,9.105090961,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30,78000,1,26000,0.1596,0,0.333333333,5,11.26447693,10.16589028,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
31,50000,9,12000,0.0603,0,0.24,6,10.81979828,9.392745259,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
28,55000,13,18000,0.079,0,0.327272727,10,10.91510665,9.798182591,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
29,92000,8,10000,0.1126,0,0.108695652,8,11.42955473,9.210440367,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27,28800,0,3000,0.0788,1,0.104166667,7,10.26816539,8.006700845,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
27,35000,3,10000,0.0988,0,0.285714286,9,10.46313191,9.210440367,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29,89849,13,6000,0.1398,0,0.066778706,10,11.40589689,8.699681401,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
30,300000,14,35000,0.1059,0,0.116666667,5,12.61154109,10.46313191,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
31,56000,4,8000,0.0859,0,0.142857143,6,10.93312483,8.987321813,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
34,30144,3,18000,0.1284,0,0.597133758,5,10.31377435,9.798182591,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
32,48000,15,3600,0.0692,0,0.075,6,10.77897712,8.188966864,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
28,48000,13,5000,0.1527,1,0.104166667,8,10.77897712,8.517393171,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
34,48989,10,2400,0.0714,0,0.04899059,7,10.79937147,7.783640596,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
27,57240,4,15000,0.1199,0,0.262054507,10,10.9550257,9.615872145,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28,60000,6,15000,0.1199,0,0.25,5,11.00211651,9.615872145,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35,24960,6,1400,0.0849,0,0.056089744,7,10.12506989,7.244941546,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
29,47133,5,5100,0.1186,0,0.108204443,7,10.76074989,8.537191878,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
33,39504,17,3000,0.0737,0,0.075941677,9,10.58418253,8.006700845,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
34,480000,5,14000,0.1461,0,0.029166667,9,13.08154347,9.546884035,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
28,60000,12,4600,0.0788,0,0.076666667,8,11.00211651,8.43402895,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27,34152,5,5000,0.1379,0,0.14640431,9,10.43860571,8.517393171,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
29,30000,3,6000,0.0579,0,0.2,6,10.30898599,8.699681401,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28,48000,7,4000,0.1435,0,0.083333333,10,10.77897712,8.294299609,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
29,74000,3,16000,0.1311,1,0.216216216,6,11.21183389,9.680406499,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
29,89520,13,8000,0.1323,0,0.089365505,5,11.40222851,8.987321813,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
28,64600,12,5000,0.0894,1,0.077399381,9,11.07598517,8.517393171,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
32,75000,2,2000,0.1565,0,0.026666667,10,11.22525673,7.601402335,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
29,18000,4,6400,0.1037,1,0.355555556,6,9.798182591,8.764209507,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32,240000,5,8400,0.0751,0,0.035,6,12.38839837,9.036106025,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
29,48712,13,11050,0.0542,0,0.226843488,6,10.79370121,9.310276201,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
31,124992,15,24000,0.0849,0,0.192012289,7,11.73601301,10.08585078,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27,44000,0,6000,0.1323,1,0.136363636,6,10.69196764,8.699681401,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27,44000,5,13650,0.1065,1,0.310227273,7,10.69196764,9.521568058,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30,24000,4,7000,0.0662,0,0.291666667,9,10.08585078,8.853808275,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
31,54000,12,15000,0.0849,1,0.277777778,5,10.89675784,9.615872145,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
27,132000,6,20000,0.1273,0,0.151515152,10,11.79056478,9.903537551,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
33,24000,6,10000,0.089,1,0.416666667,10,10.08585078,9.210440367,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
27,49000,11,8500,0.1059,0,0.173469388,10,10.79959599,9.047939083,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
33,120999,7,15200,0.1361,0,0.125620873,7,11.70354582,9.629116494,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
34,60000,14,10000,0.1357,0,0.166666667,6,11.00211651,9.210440367,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28,56100,12,8400,0.0751,1,0.14973262,10,10.93490892,9.036106025,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
29,180000,2,20000,0.1099,0,0.111111111,6,12.10071769,9.903537551,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27,84000,7,12000,0.1316,0,0.142857143,5,11.33858398,9.392745259,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31,69000,12,16000,0.0599,0,0.231884058,9,11.14187628,9.680406499,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
29,44000,14,16000,0.1099,1,0.363636364,8,10.69196764,9.680406499,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31,50000,7,4800,0.0603,0,0.096,7,10.81979828,8.476579509,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
31,20000,3,5000,0.1183,0,0.25,7,9.903537551,8.517393171,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27,64000,2,5000,0.1299,0,0.078125,8,11.06665399,8.517393171,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30,96000,8,17000,0.1062,0,0.177083333,10,11.47211389,9.741027445,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31,190000,15,24000,0.1099,0,0.126315789,6,12.15478461,10.08585078,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
29,118374,13,3500,0.1349,0,0.029567304,5,11.68161283,8.160803921,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
32,100000,7,14400,0.1335,0,0.144,5,11.51293546,9.575052928,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28,115000,3,18500,0.1099,0,0.160869565,9,11.6526961,9.825580064,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
30,49000,2,5000,0.1531,1,0.102040816,7,10.79959599,8.517393171,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
27,78200,4,35000,0.1799,1,0.447570332,7,11.26703771,10.46313191,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
31,96000,4,9600,0.0599,0,0.1,5,11.47211389,9.169622539,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
31,58000,15,8875,0.1099,0,0.153017241,5,10.96821553,9.091106284,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
29,97000,3,12000,0.1183,0,0.12371134,7,11.48247657,9.392745259,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,69000,3,4000,0.1149,1,0.057971014,8,11.14187628,8.294299609,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34,73000,7,20675,0.1099,0,0.283219178,9,11.19822842,9.936728886,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
27,42000,1,10000,0.1099,0,0.238095238,8,10.64544871,9.210440367,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
28,21000,6,6250,0.079,0,0.297619048,8,9.952325335,8.74049673,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
29,69000,11,6000,0.1112,0,0.086956522,8,11.14187628,8.699681401,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
33,37440,5,4400,0.1171,0,0.117521368,8,10.53052164,8.389587067,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
30,60000,11,20000,0.0617,0,0.333333333,9,11.00211651,9.903537551,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
27,61200,11,5000,0.1186,1,0.081699346,5,11.02191881,8.517393171,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
33,81000,2,7500,0.1008,0,0.092592593,9,11.30221678,8.922791624,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
34,30000,5,4200,0.0579,0,0.14,8,10.30898599,8.343077871,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30,50000,3,5000,0.0599,0,0.1,10,10.81979828,8.517393171,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
33,54000,15,10000,0.1099,0,0.185185185,6,10.89675784,9.210440367,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
33,87000,1,5000,0.1496,0,0.057471264,6,11.37367489,8.517393171,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
27,82500,3,11100,0.0894,0,0.134545455,7,11.32056569,9.314790473,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
28,62040,0,13400,0.1306,0,0.215989684,6,11.03555074,9.50308461,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
33,44000,3,2725,0.1218,1,0.061931818,6,10.69196764,7.910590612,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
35,28080,3,9600,0.1357,1,0.341880342,6,10.24284847,9.169622539,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
27,150000,0,10000,0.0859,0,0.066666667,9,11.91839724,9.210440367,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
34,60353,13,8500,0.1065,0,0.140838069,8,11.0079825,9.047939083,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31,42000,0,7200,0.0999,0,0.171428571,8,10.64544871,8.881975184,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,66000,2,6500,0.0579,0,0.098484848,9,11.09742517,8.77971129,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
32,29100,3,10000,0.1595,1,0.343642612,9,10.27852782,9.210440367,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
34,40000,2,5000,0.1253,0,0.125,5,10.59665973,8.517393171,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28,62352,3,3800,0.0662,0,0.060944316,6,11.04056707,8.243019469,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
34,30636,4,10000,0.1037,1,0.32641337,10,10.32996371,9.210440367,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32,29500,4,7000,0.1,1,0.237288136,7,10.29217944,8.853808275,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31,30000,0,6600,0.1649,1,0.22,6,10.30898599,8.794976432,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
31,77000,4,10000,0.1465,0,0.12987013,6,11.25157369,9.210440367,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28,48715,2,12000,0.1287,0,0.246330699,5,10.7937628,9.392745259,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
28,79536,12,16425,0.079,0,0.20651026,10,11.2839776,9.706620724,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
28,80000,13,21000,0.1136,0,0.2625,10,11.28979441,9.952325335,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28,75000,12,15250,0.1134,0,0.203333333,7,11.22525673,9.632400354,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
30,30809,1,11200,0.1199,1,0.363530137,8,10.33559459,9.323758339,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
35,53500,3,10000,0.0991,0,0.186915888,9,10.88745562,9.210440367,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30,55536,14,1000,0.1099,0,0.018006338,7,10.92480474,6.908754779,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28,48000,4,2000,0.1496,0,0.041666667,5,10.77897712,7.601402335,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
35,48000,6,17000,0.0788,1,0.354166667,8,10.77897712,9.741027445,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
33,53000,6,2500,0.0999,0,0.047169811,7,10.87806606,7.824445931,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35,32900,4,4800,0.1323,1,0.145896657,8,10.40125833,8.476579509,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
34,135000,6,20000,0.1774,0,0.148148148,5,11.81303746,9.903537551,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
33,115000,10,25000,0.1186,0,0.217391304,10,11.6526961,10.1266711,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29,68004,3,18000,0.1,0,0.264690312,10,11.12733651,9.798182591,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,38000,3,4500,0.0999,0,0.118421053,7,10.54536775,8.412054873,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
28,82500,4,11000,0.1635,0,0.133333333,8,11.32056569,9.305741457,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
29,48000,4,10000,0.1062,0,0.208333333,10,10.77897712,9.210440367,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
31,24000,2,3000,0.0749,0,0.125,8,10.08585078,8.006700845,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
35,200000,7,5000,0.1099,0,0.025,10,12.20607765,8.517393171,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
30,39000,1,2300,0.0859,0,0.058974359,6,10.57134257,7.74109909,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
32,106000,3,10000,0.1099,0,0.094339623,9,11.57120381,9.210440367,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
29,92000,8,12000,0.0662,0,0.130434783,8,11.42955473,9.392745259,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30,46044,4,5000,0.1099,0,0.108591782,7,10.73737446,8.517393171,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
35,123000,2,25000,0.1719,1,0.203252033,6,11.71994776,10.1266711,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28,53544,12,1800,0.1099,0,0.033617212,8,10.8882777,7.496097345,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
35,66000,4,3000,0.0603,0,0.045454545,10,11.09742517,8.006700845,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
28,64000,1,10000,0.1166,0,0.15625,5,11.06665399,9.210440367,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
29,42000,6,18000,0.1465,1,0.428571429,8,10.64544871,9.798182591,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
33,140000,14,9600,0.0691,0,0.068571429,5,11.84940484,9.169622539,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
32,43625,2,1500,0.1099,0,0.034383954,10,10.68340858,7.313886832,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
34,35100,16,9000,0.1347,0,0.256410256,8,10.4659849,9.105090961,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
34,50000,11,4000,0.089,0,0.08,7,10.81979828,8.294299609,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34,51621,5,3500,0.1149,0,0.067801864,7,10.85170322,8.160803921,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,61000,12,12000,0.0603,0,0.196721311,5,11.01864554,9.392745259,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
32,50000,3,2500,0.1349,0,0.05,10,10.81979828,7.824445931,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28,48996,8,15000,0.1409,1,0.306147441,5,10.79951435,9.615872145,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
34,225000,4,3000,0.1335,0,0.013333333,7,12.32386013,8.006700845,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
34,75000,3,3000,0.079,0,0.04,8,11.22525673,8.006700845,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
31,51500,6,19000,0.1483,1,0.368932039,10,10.8493565,9.852246888,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
28,105000,0,20000,0.1099,1,0.19047619,7,11.56172515,9.903537551,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
29,48000,3,17375,0.1427,0,0.361979167,10,10.77897712,9.762845223,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
31,111000,3,5150,0.0662,0,0.046396396,7,11.61729449,8.54694615,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
29,83000,13,7500,0.089,0,0.090361446,6,11.32660793,8.922791624,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27,69996,3,10800,0.1491,0,0.154294531,6,11.15620766,9.287394001,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34,45000,1,12000,0.1186,0,0.266666667,5,10.71443999,9.392745259,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31,16656,4,2400,0.1472,1,0.144092219,5,9.720585827,7.783640596,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
34,30000,2,12000,0.089,1,0.4,7,10.30898599,9.392745259,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34,109200,18,6000,0.1223,0,0.054945055,5,11.6009455,8.699681401,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27,75288,12,18050,0.1,0,0.239746042,7,11.22908932,9.800956364,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28,84800,4,9000,0.1099,0,0.106132075,7,11.34806261,9.105090961,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
29,40000,1,3600,0.0859,0,0.09,5,10.59665973,8.188966864,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
32,37000,4,6000,0.1036,0,0.162162162,8,10.51870022,8.699681401,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28,59000,2,14000,0.1036,0,0.237288136,7,10.98530967,9.546884035,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
34,52809,18,13000,0.1062,0,0.24617016,8,10.87445585,9.472781557,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32,40000,16,16000,0.0599,0,0.4,9,10.59665973,9.680406499,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
31,79100,4,19150,0.0699,0,0.242098609,6,11.2784808,9.860110213,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
32,99996,16,7000,0.0714,0,0.0700028,10,11.51289546,8.853808275,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
30,78000,10,15000,0.1496,1,0.192307692,9,11.26447693,9.615872145,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31,99000,15,12000,0.1426,0,0.121212121,10,11.50288523,9.392745259,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
29,28800,1,1400,0.079,0,0.048611111,8,10.26816539,7.244941546,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
29,65000,7,7000,0.1099,0,0.107692308,5,11.08215793,8.853808275,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32,54000,2,7125,0.0999,1,0.131944444,6,10.89675784,8.871505346,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33,90000,4,12000,0.1298,0,0.133333333,5,11.40757606,9.392745259,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29,150000,9,15000,0.1632,0,0.1,5,11.91839724,9.615872145,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
29,28000,2,5000,0.1607,1,0.178571429,8,10.2399955,8.517393171,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
30,42000,4,4000,0.1523,0,0.095238095,5,10.64544871,8.294299609,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
30,44760,1,3300,0.1171,0,0.073726542,5,10.7090925,8.101980732,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,62900,7,24250,0.1531,1,0.385532591,6,11.04931734,10.09621313,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
28,65000,2,7200,0.1398,0,0.110769231,5,11.08215793,8.881975184,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
28,20000,2,4000,0.1311,1,0.2,5,9.903537551,8.294299609,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29,19200,1,2000,0.0599,1,0.104166667,6,9.86271764,7.601402335,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
28,30000,5,15000,0.1099,0,0.5,8,10.30898599,9.615872145,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
35,54000,4,6000,0.0662,0,0.111111111,5,10.89675784,8.699681401,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30,85000,4,10000,0.0662,0,0.117647059,6,11.3504183,9.210440367,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
31,100000,0,15000,0.0963,0,0.15,5,11.51293546,9.615872145,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28,40000,2,3600,0.0699,0,0.09,10,10.59665973,8.188966864,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
34,54072,12,7000,0.1189,0,0.12945702,9,10.89809026,8.853808275,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
30,45000,2,13250,0.079,0,0.294444444,9,10.71443999,9.4918283,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
29,33000,5,4200,0.1136,0,0.127272727,6,10.40429314,8.343077871,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
28,108000,4,5000,0.1287,0,0.046296296,8,11.58989577,8.517393171,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
28,30000,8,3000,0.0729,0,0.1,7,10.30898599,8.006700845,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
29,72500,2,7000,0.1379,0,0.096551724,8,11.19135563,8.853808275,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
30,48996,1,10000,0.1545,1,0.204098294,8,10.79951435,9.210440367,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28,37090,2,3000,0.1112,0,0.080884335,5,10.52112963,8.006700845,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32,115000,2,4000,0.1269,0,0.034782609,8,11.6526961,8.294299609,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
34,138000,14,25000,0.1112,0,0.18115942,6,11.83501621,10.1266711,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29,91560,8,22000,0.0691,0,0.240279598,5,11.4247607,9.998843186,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
29,30000,4,7200,0.1527,0,0.24,8,10.30898599,8.881975184,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
30,120000,3,10000,0.1704,0,0.083333333,10,11.69525536,9.210440367,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31,78000,1,20000,0.1426,1,0.256410256,9,11.26447693,9.903537551,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
27,44640,0,12800,0.1183,0,0.286738351,8,10.706408,9.457278572,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28,55640,9,5000,0.1099,0,0.089863408,6,10.92667562,8.517393171,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
30,32040,4,13275,0.1099,1,0.414325843,6,10.37477161,9.493713173,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
29,158000,13,11000,0.0849,0,0.069620253,7,11.97035664,9.305741457,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
29,45000,8,8000,0.1221,0,0.177777778,5,10.71443999,8.987321813,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
34,113000,6,9600,0.1099,0,0.084955752,5,11.63515195,9.169622539,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
34,27000,3,2525,0.1221,0,0.093518519,10,10.20362918,7.834392303,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,48000,2,25000,0.1059,1,0.520833333,5,10.77897712,10.1266711,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27,58000,5,5900,0.0932,0,0.101724138,6,10.96821553,8.682877107,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
29,18000,3,1700,0.1112,0,0.094444444,8,9.798182591,7.438971592,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
28,55704,12,8400,0.0751,0,0.15079707,6,10.92782519,9.036106025,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
