person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file,log_person_income,log_loan_amnt
27,104000,4.0,35000,0.17989999999999998,0,0.34,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,11.552155793461898,10.463131911491967
29,104000,6.0,18000,0.0766,0,0.17,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11.552155793461898,9.798182590890704
33,104000,15.0,3500,0.1074,0,0.03,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.552155793461898,8.160803920954665
29,30000,0.0,10000,0.0617,0,0.33,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.308985993422082,9.210440366976517
32,100000,7.0,14400,0.1335,0,0.14,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,11.51293546492023,9.575052927597383
28,100000,10.0,14400,0.13849999999999998,0,0.14,9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11.51293546492023,9.575052927597383
28,104000,12.0,20000,0.1099,0,0.19,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11.552155793461898,9.90353755128617
28,92000,8.0,7750,0.1422,1,0.08,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11.429554725537322,8.955577146281511
30,50000,3.0,14475,0.1099,0,0.29,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10.819798284210286,9.580247384683632
32,28800,4.0,14500,0.16699999999999998,1,0.5,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.268165387743457,9.581972891547895
32,104000,12.0,17000,0.1482,0,0.16,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,11.552155793461898,9.741027444837728
27,104525,11.0,6000,0.07400000000000001,0,0.06,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11.557191123268215,8.699681400989514
30,30000,1.0,14500,0.1099,1,0.48,8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.308985993422082,9.581972891547895
30,105000,8.0,26000,0.0751,0,0.25,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.561725152903833,10.165890277802454
34,31000,5.0,14500,0.0788,1,0.47,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10.34177474101152,9.581972891547895
32,105000,17.0,5000,0.1465,0,0.05,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.561725152903833,8.517393171418904
27,105000,11.0,28000,0.1099,0,0.27,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.561725152903833,10.239995502805316
33,105000,4.0,26375,0.09910000000000001,0,0.25,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.561725152903833,10.180209784751566
29,105000,4.0,12000,0.0662,0,0.11,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11.561725152903833,9.392745258631441
35,32000,4.0,14500,0.0617,1,0.45,9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10.373522431293592,9.581972891547895
27,35000,4.0,14500,0.1398,1,0.41,8,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10.463131911491967,9.581972891547895
30,105000,6.0,10000,0.0599,0,0.1,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.561725152903833,9.210440366976517
34,105000,14.0,12000,0.0699,0,0.11,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11.561725152903833,9.392745258631441
28,30000,1.0,14500,0.1114,1,0.48,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.308985993422082,9.581972891547895
29,105000,4.0,3000,0.0599,0,0.03,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11.561725152903833,8.006700845440367
30,40581,14.0,14500,0.1323,1,0.36,10,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10.611079897527569,9.581972891547895
35,105000,11.0,10000,0.1099,0,0.1,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.561725152903833,9.210440366976517
30,105000,14.0,7725,0.1099,0,0.07,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.561725152903833,8.952346543226227
32,105000,5.0,12100,0.0599,0,0.12,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.561725152903833,9.401043372798053
27,105000,7.0,11000,0.07490000000000001,0,0.1,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.561725152903833,9.305741456739435
28,105000,12.0,7000,0.1099,0,0.07,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.561725152903833,8.853808274977197
35,105000,18.0,3000,0.10369999999999999,0,0.03,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11.561725152903833,8.006700845440367
32,79050,10.0,24000,0.1862,1,0.26,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,11.277848492778984,10.085850775128717
34,105000,2.0,5000,0.0542,0,0.05,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11.561725152903833,8.517393171418904
28,105000,8.0,12000,0.09630000000000001,0,0.11,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.561725152903833,9.392745258631441
27,105000,3.0,25000,0.1223,0,0.24,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11.561725152903833,10.12667110305036
28,105000,1.0,24000,0.1099,0,0.23,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.561725152903833,10.085850775128717
29,105000,3.0,20000,0.0691,0,0.19,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11.561725152903833,9.90353755128617
31,30000,2.0,2950,0.1075,0,0.1,7,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10.308985993422082,7.989899374942939
27,105000,9.0,24000,0.0617,0,0.23,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.561725152903833,10.085850775128717
32,105000,11.0,20000,0.0654,0,0.19,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11.561725152903833,9.90353755128617
27,30000,6.0,1800,0.1484,0,0.06,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10.308985993422082,7.496097345175956
33,79050,17.0,12750,0.1595,1,0.14,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.277848492778984,9.453364978883542
34,105000,2.0,10000,0.0751,0,0.1,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11.561725152903833,9.210440366976517
30,105000,0.0,6000,0.1472,0,0.06,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11.561725152903833,8.699681400989514
28,105000,1.0,25000,0.1112,0,0.24,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.561725152903833,10.12667110305036
29,105000,13.0,12000,0.0788,0,0.11,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11.561725152903833,9.392745258631441
31,30000,6.0,2500,0.11359999999999999,0,0.08,9,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.308985993422082,7.824445930877619
29,105000,13.0,17000,0.1025,0,0.16,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.561725152903833,9.741027444837728
27,76000,2.0,14500,0.1273,0,0.19,10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.23850177707664,9.581972891547895
30,105000,14.0,15400,0.11359999999999999,0,0.15,10,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.561725152903833,9.642187721358466
30,105000,12.0,12000,0.0788,0,0.11,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.561725152903833,9.392745258631441
30,105000,14.0,13000,0.1025,0,0.12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.561725152903833,9.472781556562168
28,76113,4.0,14500,0.1261,1,0.19,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11.239987495392205,9.581972891547895
30,105000,5.0,20000,0.1183,0,0.19,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.561725152903833,9.90353755128617
33,90000,8.0,14500,0.1465,0,0.16,9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11.407576060361786,9.581972891547895
33,105000,12.0,7000,0.0774,0,0.07,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11.561725152903833,8.853808274977197
30,30000,4.0,8000,0.157,0,0.27,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10.308985993422082,8.987321812850125
27,105000,5.0,20000,0.1148,0,0.19,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.561725152903833,9.90353755128617
31,30000,2.0,10000,0.0788,0,0.33,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10.308985993422082,9.210440366976517
29,105000,13.0,5000,0.1253,0,0.05,9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11.561725152903833,8.517393171418904
28,105000,0.0,19000,0.12210000000000001,0,0.18,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.561725152903833,9.852246888342531
29,105000,11.0,15000,0.1442,0,0.14,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11.561725152903833,9.61587214452889
33,105000,6.0,5150,0.1241,0,0.05,9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,11.561725152903833,8.546946149565585
31,40000,2.0,14600,0.1099,1,0.36,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10.596659732783579,9.588845298501564
27,105600,0.0,10000,0.0729,0,0.09,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.567423119906431,9.210440366976517
31,93900,13.0,24000,0.16079999999999997,1,0.26,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,11.44999631476691,10.085850775128717
29,93924,7.0,8400,0.1099,1,0.09,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11.45025187044217,9.036106025364846
28,28800,1.0,15000,0.1465,1,0.52,8,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10.268165387743457,9.61587214452889
29,105996,0.0,19400,0.1099,0,0.18,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.571166070806905,9.873079890114703
27,106000,11.0,4000,0.11710000000000001,0,0.04,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.571203807011969,8.294299608857235
35,106000,8.0,15000,0.15960000000000002,0,0.14,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11.571203807011969,9.61587214452889
33,106000,2.0,6000,0.0849,0,0.06,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.571203807011969,8.699681400989514
34,106000,6.0,7200,0.0729,0,0.07,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11.571203807011969,8.881975184248867
32,106000,12.0,12000,0.0579,0,0.11,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11.571203807011969,9.392745258631441
31,106000,15.0,2400,0.09630000000000001,0,0.02,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.571203807011969,7.783640596221253
27,106000,5.0,24000,0.138,0,0.23,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11.571203807011969,10.085850775128717
30,106000,11.0,10000,0.1099,0,0.09,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.571203807011969,9.210440366976517
28,28896,6.0,15000,0.1348,1,0.52,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10.271493062483911,9.61587214452889
31,106000,5.0,15000,0.0788,0,0.14,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.571203807011969,9.61587214452889
31,30000,1.0,15000,0.1,1,0.5,6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10.308985993422082,9.61587214452889
32,106000,3.0,10000,0.1099,0,0.09,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11.571203807011969,9.210440366976517
34,106000,3.0,9000,0.0788,0,0.08,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11.571203807011969,9.105090961257085
31,106000,3.0,6000,0.1099,0,0.06,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.571203807011969,8.699681400989514
27,106000,3.0,16000,0.1496,0,0.15,9,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,11.571203807011969,9.680406499268875
28,31200,5.0,15000,0.1183,1,0.48,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.348205424565993,9.61587214452889
32,106300,13.0,20000,0.1099,0,0.19,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.574029971623514,9.90353755128617
29,106300,9.0,6000,0.1099,0,0.06,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.574029971623514,8.699681400989514
28,106358,5.0,13125,0.0766,0,0.12,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.574575443281917,9.482350275033667
31,30000,0.0,5000,0.1253,0,0.17,6,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10.308985993422082,8.517393171418904
35,106369,2.0,8325,0.0699,0,0.08,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11.57467886124571,9.02713842775492
29,106369,14.0,18000,0.0617,0,0.17,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.57467886124571,9.798182590890704
35,106500,4.0,14550,0.1099,0,0.14,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.575909653758895,9.585414998760278
35,106800,4.0,8000,0.0692,0,0.07,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.578722568760277,8.987321812850125
27,32000,0.0,15000,0.1099,1,0.47,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10.373522431293592,9.61587214452889
30,32000,1.0,15000,0.1242,1,0.47,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10.373522431293592,9.61587214452889
27,107000,11.0,35000,0.09630000000000001,0,0.33,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.580593459194764,10.463131911491967
29,107000,3.0,25000,0.1099,0,0.23,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11.580593459194764,10.12667110305036
28,32568,3.0,15000,0.1099,1,0.46,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.391116194697917,9.61587214452889
30,107000,2.0,5000,0.1099,0,0.05,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.580593459194764,8.517393171418904
27,32960,3.0,15000,0.0691,1,0.46,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.403080323368991,9.61587214452889
27,107000,2.0,10800,0.09630000000000001,0,0.1,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.580593459194764,9.287394001418473
30,107000,0.0,2500,0.10779999999999999,0,0.02,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,11.580593459194764,7.824445930877619
27,107000,4.0,11500,0.08380000000000001,0,0.11,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.580593459194764,9.350189267092581
32,107004,6.0,4200,0.11710000000000001,0,0.04,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.580630841324242,8.343077871169383
30,107004,3.0,12000,0.1379,0,0.11,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11.580630841324242,9.392745258631441
29,33600,7.0,2000,0.11710000000000001,0,0.06,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.422311107413181,7.601402334583733
29,107220,9.0,10000,0.1099,0,0.09,10,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.582647403956205,9.210440366976517
28,107364,12.0,8000,0.0676,0,0.07,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11.583989523401232,8.987321812850125
32,107400,2.0,25000,0.1521,0,0.23,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.58432477200052,10.12667110305036
32,107800,3.0,5200,0.1465,0,0.05,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,11.588042213851855,8.556606193773073
29,34000,13.0,2000,0.1472,0,0.06,7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.434145214930487,7.601402334583733
31,96000,7.0,25000,0.1099,1,0.26,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.472113887062386,10.12667110305036
32,108000,5.0,12000,0.1149,0,0.11,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.58989576532275,9.392745258631441
27,108000,11.0,21600,0.1099,0,0.2,10,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.58989576532275,9.980494888896912
28,108000,6.0,27400,0.1099,0,0.25,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.58989576532275,10.21833478806055
29,35000,2.0,2000,0.09630000000000001,0,0.06,8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10.463131911491967,7.601402334583733
30,108000,14.0,5000,0.1099,0,0.05,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.58989576532275,8.517393171418904
33,108000,17.0,11500,0.0999,0,0.11,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.58989576532275,9.350189267092581
27,96000,3.0,3000,0.1417,1,0.03,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11.472113887062386,8.006700845440367
27,35040,11.0,2000,0.1099,0,0.06,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.464274083455889,7.601402334583733
28,108000,4.0,10000,0.1074,0,0.09,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.58989576532275,9.210440366976517
27,108000,3.0,13750,0.0579,0,0.13,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11.58989576532275,9.528866827722945
34,108000,4.0,10000,0.0691,0,0.09,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.58989576532275,9.210440366976517
27,108000,6.0,10000,0.0654,0,0.09,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11.58989576532275,9.210440366976517
33,108000,17.0,7200,0.1435,0,0.07,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,11.58989576532275,8.881975184248867
29,108000,13.0,3500,0.0676,0,0.03,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.58989576532275,8.160803920954665
27,36000,2.0,2000,0.1199,0,0.06,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.491301994830229,7.601402334583733
28,108000,4.0,5000,0.12869999999999998,0,0.05,9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11.58989576532275,8.517393171418904
35,37000,2.0,2000,0.11259999999999999,0,0.05,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10.518700218288165,7.601402334583733
32,108000,11.0,20000,0.1253,0,0.19,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11.58989576532275,9.90353755128617
29,108000,9.0,11400,0.0932,0,0.11,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11.58989576532275,9.34145634983372
29,38000,3.0,2000,0.12869999999999998,0,0.05,9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.545367754151743,7.601402334583733
33,96000,11.0,15000,0.1462,1,0.16,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.472113887062386,9.61587214452889
29,108000,0.0,20000,0.1059,0,0.19,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11.58989576532275,9.90353755128617
28,108041,6.0,5600,0.1398,0,0.05,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,11.590275319397561,8.630700432209832
32,108202,6.0,9600,0.1379,0,0.09,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11.59176437144268,9.169622538697624
35,108717,9.0,16000,0.0699,0,0.15,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.596512652776497,9.680406499268875
27,108928,9.0,17600,0.0788,0,0.16,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.59845157282688,9.77571099759397
29,108996,12.0,22000,0.1099,0,0.2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,11.599075637896737,9.99884318585288
27,39000,4.0,2000,0.1607,0,0.05,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.571342565808699,7.601402334583733
27,109000,7.0,3950,0.0603,0,0.04,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.599112335481124,8.281723990411392
33,109000,4.0,15000,0.1149,0,0.14,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.599112335481124,9.61587214452889
34,109000,14.0,15000,0.1361,0,0.14,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11.599112335481124,9.61587214452889
33,109000,4.0,18400,0.1241,0,0.17,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,11.599112335481124,9.820160289946374
29,82450,11.0,7500,0.145,1,0.08,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11.31995945647696,8.922791623969637
27,97000,4.0,8275,0.1059,1,0.09,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,11.48247656671073,9.021115038865434
34,109200,18.0,6000,0.1223,0,0.05,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11.600945499760169,8.699681400989514
28,109200,12.0,8000,0.1112,0,0.07,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11.600945499760169,8.987321812850125
32,109488,16.0,12000,0.1209,0,0.11,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11.603579366571584,9.392745258631441
32,29000,0.0,2000,0.0849,0,0.07,8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.275085591132715,7.601402334583733
34,109800,12.0,10000,0.1099,0,0.09,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.606424915484219,9.210440366976517
27,39600,4.0,2000,0.079,0,0.05,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.586609649448985,7.601402334583733
27,110000,11.0,3600,0.0603,0,0.03,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11.608244735642321,8.188966863648876
28,33000,10.0,15000,0.1099,1,0.45,6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.404293143019792,9.61587214452889
29,110000,6.0,5000,0.09910000000000001,0,0.05,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.608244735642321,8.517393171418904
35,110000,7.0,9000,0.11710000000000001,0,0.08,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.608244735642321,9.105090961257085
27,110000,0.0,16000,0.079,0,0.15,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.608244735642321,9.680406499268875
27,33600,11.0,15000,0.0579,1,0.45,8,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.422311107413181,9.61587214452889
28,110000,12.0,6000,0.0603,0,0.05,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11.608244735642321,8.699681400989514
28,110000,0.0,6000,0.1065,0,0.05,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.608244735642321,8.699681400989514
34,110000,9.0,20000,0.1099,0,0.18,9,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.608244735642321,9.90353755128617
27,40800,3.0,2000,0.07490000000000001,0,0.05,9,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10.616461869895815,7.601402334583733
27,41000,2.0,2000,0.1527,0,0.05,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10.62135173563291,7.601402334583733
33,42000,0.0,2000,0.1465,0,0.05,10,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10.645448706505872,7.601402334583733
28,110000,12.0,17000,0.0603,0,0.15,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11.608244735642321,9.741027444837728
30,110000,14.0,10000,0.1065,0,0.09,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.608244735642321,9.210440366976517
28,110000,12.0,22400,0.1099,0,0.2,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11.608244735642321,10.016860879703811
30,110000,12.0,5000,0.1099,0,0.05,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.608244735642321,8.517393171418904
35,110000,7.0,10200,0.0542,0,0.09,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.608244735642321,9.23024103368252
28,42000,3.0,2000,0.1149,0,0.05,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10.645448706505872,7.601402334583733
32,110000,5.0,10000,0.1099,0,0.09,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.608244735642321,9.210440366976517
33,42000,8.0,2000,0.1099,0,0.05,9,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10.645448706505872,7.601402334583733
30,98000,14.0,9000,0.1149,1,0.09,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.49273296168228,9.105090961257085
30,98000,6.0,35000,0.1059,1,0.36,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.49273296168228,10.463131911491967
30,110000,8.0,4800,0.0599,0,0.04,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11.608244735642321,8.476579508530941
